query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
amPh_102_00053	596154.Alide2_1997	9.79E-170	476	"COG2856@1|root,COG2856@2|Bacteria,1NB67@1224|Proteobacteria"	1224|Proteobacteria	E	Zn peptidase	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_102_00054	596154.Alide2_1996	1.85E-58	181	"COG1396@1|root,COG1396@2|Bacteria,1NF63@1224|Proteobacteria"	1224|Proteobacteria	K	Helix-turn-helix domain protein	-	-	-	-	-	-	-	-	-	-	-	-	"HTH_19,HTH_31"
amPh_102_00055	596154.Alide2_1995	3.49E-32	112	"2EDR8@1|root,337KS@2|Bacteria,1NDHB@1224|Proteobacteria,2VWMX@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_102_00056	522373.Smlt1900	2.24E-96	281	"2E7ZA@1|root,332DQ@2|Bacteria,1N8W6@1224|Proteobacteria,1S2FV@1236|Gammaproteobacteria,1X77A@135614|Xanthomonadales"	135614|Xanthomonadales	S	Protein of unknown function (DUF2924)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2924
amPh_102_00057	522373.Smlt1901	0	867	"COG1961@1|root,COG1961@2|Bacteria,1MWCZ@1224|Proteobacteria,1RP3U@1236|Gammaproteobacteria,1X5KU@135614|Xanthomonadales"	135614|Xanthomonadales	L	Recombinase	-	-	-	-	-	-	-	-	-	-	-	-	"Recombinase,Resolvase"
amPh_102_00058	522373.Smlt1902	2.27E-73	221	"COG1961@1|root,COG1961@2|Bacteria,1RAYT@1224|Proteobacteria,1S3MI@1236|Gammaproteobacteria,1X6YX@135614|Xanthomonadales"	135614|Xanthomonadales	L	"COG1961 Site-specific recombinases, DNA invertase Pin homologs"	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_102_00059	522373.Smlt1903	3.21E-93	274	"2DE9M@1|root,2ZM3S@2|Bacteria,1RE3M@1224|Proteobacteria,1S45Z@1236|Gammaproteobacteria,1X80V@135614|Xanthomonadales"	135614|Xanthomonadales	S	prophage genes and phage related functions	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_103_00001	745277.GRAQ_04748	7.09E-24	98.6	"28HIF@1|root,2Z7TX@2|Bacteria,1MY24@1224|Proteobacteria,1RN69@1236|Gammaproteobacteria,3FI29@34037|Rahnella"	1236|Gammaproteobacteria	S	Bacteriophage replication gene A protein (GPA)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPA
amPh_103_00002	1229485.AMYV01000218_gene4225	5.41E-63	205	"28HIF@1|root,2Z7TX@2|Bacteria,1MY24@1224|Proteobacteria,1RN69@1236|Gammaproteobacteria,1J4E6@118884|unclassified Gammaproteobacteria"	1236|Gammaproteobacteria	S	Bacteriophage replication gene A protein (GPA)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPA
amPh_103_00003	1443113.LC20_02258	3.53E-36	127	"2E00P@1|root,32VQ1@2|Bacteria,1N3KT@1224|Proteobacteria,1SB5C@1236|Gammaproteobacteria,41GJR@629|Yersinia"	1236|Gammaproteobacteria	S	"Psort location Cytoplasmic, score 8.96"	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_103_00007	1042209.HK44_026485	3.81E-134	409	"COG5293@1|root,COG5293@2|Bacteria,1R83V@1224|Proteobacteria,1S72C@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Uncharacterised protein conserved in bacteria (DUF2326)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2326
amPh_103_00008	1229485.AMYV01000139_gene4330	1.28E-63	203	"COG4695@1|root,COG4695@2|Bacteria,1MWA5@1224|Proteobacteria,1RPXY@1236|Gammaproteobacteria,1J8II@118884|unclassified Gammaproteobacteria"	1236|Gammaproteobacteria	S	Phage portal protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal
amPh_104_00001	1229485.AMYV01000141_gene2058	4.44E-173	483	"COG3142@1|root,COG3142@2|Bacteria,1MV5W@1224|Proteobacteria,1RMC1@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	P	Participates in the control of copper homeostasis	cutC	"GO:0006873,GO:0006875,GO:0006878,GO:0008150,GO:0009987,GO:0010035,GO:0010038,GO:0019725,GO:0030003,GO:0042221,GO:0042592,GO:0046688,GO:0046916,GO:0048878,GO:0050801,GO:0050896,GO:0055065,GO:0055070,GO:0055076,GO:0055080,GO:0055082,GO:0065007,GO:0065008,GO:0098771"	-	ko:K06201	-	-	-	-	ko00000	-	-	-	CutC
amPh_104_00002	573.JG24_10770	1.25E-33	117	"2E3UI@1|root,32YRW@2|Bacteria,1N9KV@1224|Proteobacteria,1SDJX@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Pyocin activator protein PrtN	-	-	-	-	-	-	-	-	-	-	-	-	PyocinActivator
amPh_104_00004	932677.PAJ_0747	6.96E-73	229	"2CWYZ@1|root,32T0P@2|Bacteria,1MZEM@1224|Proteobacteria,1S9HP@1236|Gammaproteobacteria,3W221@53335|Pantoea"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00007	932213.SPM24T3_17080	5.20E-123	353	"COG0847@1|root,COG0847@2|Bacteria"	2|Bacteria	L	"DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. The epsilon subunit contain the editing function and is a proofreading 3'-5' exonuclease"	dnaQ	"GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008408,GO:0009058,GO:0009059,GO:0009360,GO:0009987,GO:0016787,GO:0016788,GO:0032991,GO:0033554,GO:0034641,GO:0034645,GO:0042575,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0044776,GO:0045004,GO:0045005,GO:0046483,GO:0050896,GO:0051716,GO:0061695,GO:0071704,GO:0090304,GO:0090305,GO:1901360,GO:1901576,GO:1902494,GO:1990234"	2.7.7.7	ko:K02342	"ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440"	M00260	"R00375,R00376,R00377,R00378"	RC02795	"ko00000,ko00001,ko00002,ko01000,ko03032,ko03400"	-	-	-	"DUF5051,RNase_T"
amPh_104_00008	1229485.AMYV01000022_gene105	2.38E-104	303	"COG1896@1|root,COG1896@2|Bacteria,1RACF@1224|Proteobacteria,1S2SY@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	5'-deoxynucleotidase activity	yfdR	"GO:0002953,GO:0003674,GO:0003824,GO:0005488,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0042578,GO:0043167,GO:0043169,GO:0044237,GO:0046872,GO:0046914,GO:0050897"	-	ko:K06952	-	-	-	-	ko00000	-	-	-	-
amPh_104_00010	1090133.G8EYH7_9CAUD	4.63E-104	306	"4QAQV@10239|Viruses,4QUPK@35237|dsDNA viruses  no RNA stage,4QPCB@28883|Caudovirales,4QNE8@10744|Podoviridae"	10744|Podoviridae	S	Peptidase S24-like	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00011	1147158.K7PHB1_9CAUD	9.34E-24	91.7	"4QBI3@10239|Viruses,4R0KR@35237|dsDNA viruses  no RNA stage,4QSCK@28883|Caudovirales"	28883|Caudovirales	K	DNA-binding transcriptional regulator Cro	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00012	1229485.AMYV01000243_gene3460	2.10E-87	259	"28RPY@1|root,2ZE2J@2|Bacteria,1RG99@1224|Proteobacteria,1S4UI@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00013	273526.SMDB11_2625A	2.15E-14	67.4	"2C8Z5@1|root,2ZURU@2|Bacteria,1PAIA@1224|Proteobacteria,1STY1@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00014	1443113.LC20_02253	2.99E-57	192	"COG0640@1|root,COG0640@2|Bacteria,1PR7A@1224|Proteobacteria,1RUV0@1236|Gammaproteobacteria,41GSY@629|Yersinia"	1236|Gammaproteobacteria	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00015	932213.SPM24T3_17035	6.30E-151	427	"COG1484@1|root,COG1484@2|Bacteria,1RBGI@1224|Proteobacteria,1SYFK@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	L	DNA replication protein	-	-	-	ko:K02315	-	-	-	-	"ko00000,ko03032"	-	-	-	IstB_IS21
amPh_104_00016	932213.SPM24T3_17030	1.01E-53	171	"28YM6@1|root,31T1U@2|Bacteria,1QQR7@1224|Proteobacteria,1RTDM@1236|Gammaproteobacteria,403V1@613|Serratia"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00017	1229485.AMYV01000195_gene3446	3.52E-26	102	"COG1974@1|root,COG1974@2|Bacteria"	2|Bacteria	K	"Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair"	lexA	-	3.4.21.88	ko:K01356	-	M00729	-	-	"ko00000,ko00002,ko01000,ko01002,ko03400"	-	-	-	"HTH_3,LexA_DNA_bind,Peptidase_S24"
amPh_104_00018	932213.SPM24T3_17015	6.93E-64	197	"COG4570@1|root,COG4570@2|Bacteria,1N92D@1224|Proteobacteria,1S5SJ@1236|Gammaproteobacteria,403S6@613|Serratia"	1236|Gammaproteobacteria	L	"Endonuclease that resolves Holliday junction intermediates made during homologous genetic recombination and DNA repair. Exhibits sequence and structure-selective cleavage of four-way DNA junctions, where it introduces symmetrical nicks in two strands of the same polarity at the 5' side of dinucleotides. Corrects the defects in genetic recombination and DNA repair associated with inactivation of ruvAB or ruvC"	rusA	-	3.1.22.4	ko:K01160	-	-	-	-	"ko00000,ko01000,ko03400"	-	-	-	RusA
amPh_104_00019	1229485.AMYV01000195_gene3449	1.52E-195	547	"COG1403@1|root,COG1403@2|Bacteria,1N0FM@1224|Proteobacteria,1RP42@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	V	Protein of unknown function (DUF968)	ydfU	-	-	-	-	-	-	-	-	-	-	-	DUF968
amPh_104_00020	103807.Q8W638_9CAUD	3.43E-42	143	4QI8F@10662|Myoviridae	10662|Myoviridae	S	"negative regulation of DNA-dependent transcription, termination"	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00021	1229485.AMYV01000030_gene1840	3.74E-85	251	"COG1598@1|root,COG1598@2|Bacteria,1RJW8@1224|Proteobacteria,1S62W@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	K	HicB_like antitoxin of bacterial toxin-antitoxin system	-	-	-	-	-	-	-	-	-	-	-	-	HicB_lk_antitox
amPh_104_00022	243265.plu3492	9.25E-26	95.9	"COG1724@1|root,COG1724@2|Bacteria,1NAEE@1224|Proteobacteria,1SCFQ@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	J	Toxic component of a type II toxin-antitoxin (TA) system. A	hicA	"GO:0003674,GO:0003824,GO:0004518,GO:0004519,GO:0004521,GO:0004540,GO:0006139,GO:0006401,GO:0006402,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009892,GO:0009987,GO:0010468,GO:0010605,GO:0010629,GO:0016070,GO:0016071,GO:0016787,GO:0016788,GO:0019222,GO:0019439,GO:0034641,GO:0034655,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0046483,GO:0046700,GO:0048519,GO:0050789,GO:0060255,GO:0065007,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090502,GO:0140098,GO:1901360,GO:1901361,GO:1901575"	-	ko:K07339	-	-	-	-	"ko00000,ko01000,ko02048"	-	-	-	HicA_toxin
amPh_104_00023	1397284.AYMN01000028_gene3423	2.91E-57	181	"COG1598@1|root,COG1598@2|Bacteria,1RI8S@1224|Proteobacteria,1S7DJ@1236|Gammaproteobacteria,4040X@613|Serratia"	1236|Gammaproteobacteria	K	HicB_like antitoxin of bacterial toxin-antitoxin system	hicB	-	-	ko:K18843	-	-	-	-	"ko00000,ko02048"	-	-	-	"HTH_3,HicB_lk_antitox"
amPh_104_00024	573.JG24_10910	3.91E-20	84.3	"2EJIA@1|root,33D97@2|Bacteria,1NPIP@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00025	642227.HA49_08510	2.30E-32	114	"2CBY5@1|root,337BJ@2|Bacteria,1NF5F@1224|Proteobacteria,1SDT3@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Bacteriophage holin family HP1	-	-	-	-	-	-	-	-	-	-	-	-	Phage_holin_2_3
amPh_104_00026	1229485.AMYV01000188_gene3456	1.31E-50	164	"2CKE9@1|root,33J6M@2|Bacteria,1NKCT@1224|Proteobacteria,1SI1E@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00027	1278971.AOGF01000100_gene1206	2.08E-25	96.3	"2ESPU@1|root,33K8A@2|Bacteria,1NP76@1224|Proteobacteria,1SI3A@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00030	932213.SPM24T3_23687	1.99E-71	215	"COG1403@1|root,COG1403@2|Bacteria,1NARE@1224|Proteobacteria,1S6GV@1236|Gammaproteobacteria,403QW@613|Serratia"	1236|Gammaproteobacteria	V	HNH nucleases	-	-	-	ko:K07451	-	-	-	-	"ko00000,ko01000,ko02048"	-	-	-	HNH
amPh_104_00031	741091.Rahaq_1805	1.17E-94	277	"COG3747@1|root,COG3747@2|Bacteria,1RBBT@1224|Proteobacteria,1S1YI@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	L	phage terminase small subunit	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_4
amPh_104_00032	741091.Rahaq_1806	0	1071	"COG4626@1|root,COG4626@2|Bacteria,1MW7K@1224|Proteobacteria,1RP8Z@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	K	terminase	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_1
amPh_104_00033	741091.Rahaq_1807	4.92E-273	751	"COG4695@1|root,COG4695@2|Bacteria,1MUP5@1224|Proteobacteria,1RPB0@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	portal protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal
amPh_104_00034	911008.GLAD_04129	4.43E-172	483	"COG0740@1|root,COG0740@2|Bacteria,1MUQ9@1224|Proteobacteria,1RRQA@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	OU	Belongs to the peptidase S14 family	-	-	-	-	-	-	-	-	-	-	-	-	CLP_protease
amPh_104_00035	932213.SPM24T3_23662	1.39E-248	687	"COG4653@1|root,COG4653@2|Bacteria,1MYMH@1224|Proteobacteria,1RR5E@1236|Gammaproteobacteria,4050H@613|Serratia"	1236|Gammaproteobacteria	S	Phage capsid family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_capsid
amPh_104_00036	1111728.ATYS01000061_gene462	9.92E-12	62.4	"2EQZI@1|root,33IJ4@2|Bacteria,1NMEQ@1224|Proteobacteria,1SIQQ@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	ko:K03646	-	-	-	-	"ko00000,ko02000"	2.C.1.2	-	-	-
amPh_104_00037	741091.Rahaq_1810	3.64E-51	164	"2CY2P@1|root,32T3A@2|Bacteria,1N373@1224|Proteobacteria,1SA3U@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Phage gp6-like head-tail connector protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_connect_1
amPh_104_00039	932213.SPM24T3_23257	3.95E-57	179	"COG5614@1|root,COG5614@2|Bacteria,1N9Y5@1224|Proteobacteria,1SE8T@1236|Gammaproteobacteria,405JB@613|Serratia"	1236|Gammaproteobacteria	S	COG5614 Bacteriophage head-tail adaptor	-	-	-	-	-	-	-	-	-	-	-	-	Phage_H_T_join
amPh_104_00040	932213.SPM24T3_23252	1.45E-76	232	"2DNB5@1|root,32WIW@2|Bacteria,1N0BM@1224|Proteobacteria,1S8UT@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	"Bacteriophage HK97-gp10, putative tail-component"	-	-	-	-	-	-	-	-	-	-	-	-	HK97-gp10_like
amPh_104_00041	932213.SPM24T3_23247	6.12E-55	174	"2DM6W@1|root,32UGB@2|Bacteria,1N425@1224|Proteobacteria,1SB1W@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Protein of unknown function (DUF3168)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3168
amPh_104_00042	932213.SPM24T3_24191	5.43E-92	271	"2DNA4@1|root,32WDI@2|Bacteria,1RFBA@1224|Proteobacteria,1T5E0@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	"Phage tail tube, TTP, lambda-like"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TTP_11
amPh_104_00043	932213.SPM24T3_24196	1.43E-55	175	"2CHRA@1|root,32S6D@2|Bacteria,1MZ8I@1224|Proteobacteria,1SHSQ@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	"Phage tail assembly chaperone, TAC"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_13
amPh_104_00044	932213.SPM24T3_24201	1.38E-32	114	"2DQXX@1|root,339A9@2|Bacteria,1NBJ3@1224|Proteobacteria,1SRKE@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00046	640513.Entas_3068	1.50E-197	589	"COG1196@1|root,COG2911@1|root,COG1196@2|Bacteria,COG2911@2|Bacteria,1N9K5@1224|Proteobacteria,1SE7W@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	D	lytic transglycosylase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00047	158822.LH89_20565	3.83E-79	238	"2AC53@1|root,311PE@2|Bacteria,1REZC@1224|Proteobacteria,1S5MB@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00048	1229485.AMYV01000099_gene616	6.15E-80	239	"29J09@1|root,32PD6@2|Bacteria,1PIUA@1224|Proteobacteria,1RTXJ@1236|Gammaproteobacteria,1JBEN@118884|unclassified Gammaproteobacteria"	1236|Gammaproteobacteria	S	Domain of unknown function (DUF1833)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1833
amPh_104_00049	158822.LH89_20575	1.69E-70	214	"2A7AP@1|root,30W7C@2|Bacteria,1REKY@1224|Proteobacteria,1S4M4@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00050	1229485.AMYV01000099_gene614	0	1590	"COG4733@1|root,COG4733@2|Bacteria,1Q1BS@1224|Proteobacteria,1TCGE@1236|Gammaproteobacteria,1JBI8@118884|unclassified Gammaproteobacteria"	1236|Gammaproteobacteria	S	Putative phage tail protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage-tail_3
amPh_104_00054	517433.PanABDRAFT_1008	3.78E-25	95.9	"2E5MA@1|root,330C8@2|Bacteria,1NDW3@1224|Proteobacteria,1SEJS@1236|Gammaproteobacteria,3W1FA@53335|Pantoea"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_104_00055	1229485.AMYV01000099_gene611	2.48E-58	183	"COG1974@1|root,COG1974@2|Bacteria,1N870@1224|Proteobacteria,1SCT7@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	KT	"Represses a number of genes involved in the response to DNA damage (SOS response), including recA and lexA. In the presence of single-stranded DNA, RecA interacts with LexA causing an autocatalytic cleavage which disrupts the DNA-binding part of LexA, leading to derepression of the SOS regulon and eventually DNA repair"	-	-	-	ko:K03503	-	-	-	-	"ko00000,ko01000,ko01002,ko03400"	-	-	-	-
amPh_105_00001	1379701.JPJC01000006_gene370	1.12E-49	174	"COG5455@1|root,COG5455@2|Bacteria,1RJVB@1224|Proteobacteria,2U9H6@28211|Alphaproteobacteria,2K5B9@204457|Sphingomonadales"	204457|Sphingomonadales	S	Nickel/cobalt transporter regulator	-	-	-	-	-	-	-	-	-	-	-	-	RcnB
amPh_105_00002	1379701.JPJC01000006_gene369	3.47E-137	391	"COG3751@1|root,COG3751@2|Bacteria,1NG7K@1224|Proteobacteria,2U773@28211|Alphaproteobacteria,2K1IN@204457|Sphingomonadales"	204457|Sphingomonadales	O	Prolyl 4-hydroxylase alpha subunit homologues.	-	-	1.14.11.2	ko:K00472	"ko00330,ko01100,map00330,map01100"	-	R01252	RC00478	"ko00000,ko00001,ko01000"	-	-	-	2OG-FeII_Oxy_3
amPh_105_00003	1379701.JPJC01000006_gene368	0	1004	"COG0608@1|root,COG0608@2|Bacteria,1MU1M@1224|Proteobacteria,2TRZQ@28211|Alphaproteobacteria,2K0VW@204457|Sphingomonadales"	204457|Sphingomonadales	L	single-stranded-DNA-specific exonuclease RecJ	recJ	-	-	ko:K07462	"ko03410,ko03430,ko03440,map03410,map03430,map03440"	-	-	-	"ko00000,ko00001,ko01000,ko03400"	-	-	-	"DHH,DHHA1"
amPh_105_00007	1470591.BW41_00309	7.06E-161	461	"COG0582@1|root,COG0582@2|Bacteria,1R8MC@1224|Proteobacteria,2U489@28211|Alphaproteobacteria,2K2DG@204457|Sphingomonadales"	204457|Sphingomonadales	L	Phage integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_integrase
amPh_105_00008	1470591.BW41_00308	1.92E-33	117	"2A6P0@1|root,30VGV@2|Bacteria,1PBB2@1224|Proteobacteria,2UXE9@28211|Alphaproteobacteria,2KBPS@204457|Sphingomonadales"	204457|Sphingomonadales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_105_00011	1090320.KB900605_gene2735	7.93E-29	108	"COG3750@1|root,COG3750@2|Bacteria,1Q46F@1224|Proteobacteria,2VAP4@28211|Alphaproteobacteria,2KC78@204457|Sphingomonadales"	204457|Sphingomonadales	S	Uncharacterized protein conserved in bacteria (DUF2312)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2312
amPh_105_00013	1090320.KB900605_gene337	9.92E-25	98.6	"2AKBF@1|root,31B29@2|Bacteria,1Q6RZ@1224|Proteobacteria,2V6XA@28211|Alphaproteobacteria,2K6WJ@204457|Sphingomonadales"	204457|Sphingomonadales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_105_00014	1090320.KB900605_gene2733	0	1241	"COG0358@1|root,COG0358@2|Bacteria,1P00T@1224|Proteobacteria,2U3C1@28211|Alphaproteobacteria,2K1BF@204457|Sphingomonadales"	204457|Sphingomonadales	L	Toprim-like	-	-	-	-	-	-	-	-	-	-	-	-	Toprim_2
amPh_105_00015	1090319.KE386571_gene479	3.52E-15	72.4	"2EGNF@1|root,33AEK@2|Bacteria,1NGZW@1224|Proteobacteria,2UXMH@28211|Alphaproteobacteria,2K7Y7@204457|Sphingomonadales"	204457|Sphingomonadales	S	Ogr/Delta-like zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	Ogr_Delta
amPh_105_00016	1090320.KB900605_gene2731	1.12E-47	159	"2AM93@1|root,31C3X@2|Bacteria,1NC42@1224|Proteobacteria,2UIKU@28211|Alphaproteobacteria,2K76I@204457|Sphingomonadales"	204457|Sphingomonadales	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
amPh_105_00018	1090320.KB900605_gene2730	2.81E-29	107	"COG4197@1|root,COG4197@2|Bacteria,1NHWQ@1224|Proteobacteria,2VBZZ@28211|Alphaproteobacteria,2K71N@204457|Sphingomonadales"	204457|Sphingomonadales	S	"Putative antitoxin of bacterial toxin-antitoxin system, YdaS/YdaT"	-	-	-	-	-	-	-	-	-	-	-	-	YdaS_antitoxin
amPh_105_00019	1090320.KB900605_gene2729	1.04E-79	241	"COG2932@1|root,COG2932@2|Bacteria,1NDR8@1224|Proteobacteria,2UA7V@28211|Alphaproteobacteria,2K5PN@204457|Sphingomonadales"	204457|Sphingomonadales	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	"HTH_3,Peptidase_S24"
amPh_105_00021	629773.AORY01000013_gene2424	3.47E-148	428	"COG3500@1|root,COG3500@2|Bacteria,1MXT8@1224|Proteobacteria,2U66X@28211|Alphaproteobacteria,2K3IQ@204457|Sphingomonadales"	204457|Sphingomonadales	S	Phage late control gene D protein (GPD)	-	-	-	ko:K06905	-	-	-	-	ko00000	-	-	-	Phage_GPD
amPh_105_00022	1090320.KB900605_gene2727	2.58E-48	158	"COG3499@1|root,COG3499@2|Bacteria,1MZJ7@1224|Proteobacteria,2UD4V@28211|Alphaproteobacteria,2K681@204457|Sphingomonadales"	204457|Sphingomonadales	S	Phage P2 GpU	-	-	-	ko:K06906	-	-	-	-	ko00000	-	-	-	Phage_P2_GpU
amPh_105_00023	629773.AORY01000013_gene2426	4.91E-274	784	"COG5283@1|root,COG5412@1|root,COG5283@2|Bacteria,COG5412@2|Bacteria,1NFKU@1224|Proteobacteria,2U36H@28211|Alphaproteobacteria,2K1PU@204457|Sphingomonadales"	204457|Sphingomonadales	D	Phage-related minor tail protein	-	-	-	-	-	-	-	-	-	-	-	-	PhageMin_Tail
amPh_105_00024	1090319.KE386571_gene486	5.94E-34	120	"2E3XV@1|root,32YUV@2|Bacteria,1N720@1224|Proteobacteria,2UFFZ@28211|Alphaproteobacteria,2K78Z@204457|Sphingomonadales"	204457|Sphingomonadales	S	"Phage tail assembly chaperone proteins, E, or 41 or 14"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_7
amPh_105_00026	629773.AORY01000013_gene2429	6.84E-75	228	"COG3498@1|root,COG3498@2|Bacteria,1Q8HB@1224|Proteobacteria,2UACK@28211|Alphaproteobacteria,2K502@204457|Sphingomonadales"	204457|Sphingomonadales	S	Phage tail tube protein FII	-	-	-	ko:K06908	-	-	-	-	ko00000	-	-	-	Phage_tube
amPh_105_00027	1090320.KB900605_gene2722	6.82E-177	504	"COG3497@1|root,COG3497@2|Bacteria,1MW1V@1224|Proteobacteria,2U11P@28211|Alphaproteobacteria,2K0UN@204457|Sphingomonadales"	204457|Sphingomonadales	S	Phage tail sheath C-terminal domain	-	-	-	ko:K06907	-	-	-	-	ko00000	-	-	-	"Phage_sheath_1,Phage_sheath_1C"
amPh_105_00028	629773.AORY01000013_gene2431	1.26E-39	135	"COG3628@1|root,COG3628@2|Bacteria,1N7WS@1224|Proteobacteria,2UFEA@28211|Alphaproteobacteria,2K6YX@204457|Sphingomonadales"	204457|Sphingomonadales	S	Gene 25-like lysozyme	-	-	-	ko:K06903	-	-	-	-	ko00000	-	-	-	GPW_gp25
