query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
janth_13_00030	760117.JN27_04920	3.02E-66	212	"COG2771@1|root,COG2771@2|Bacteria,1N6UR@1224|Proteobacteria"	1224|Proteobacteria	K	Transcriptional regulator	lasR	-	-	"ko:K15852,ko:K18098,ko:K18304,ko:K19734"	"ko02024,ko02025,map02024,map02025"	"M00644,M00769"	-	-	"ko00000,ko00001,ko00002,ko01504,ko03000"	-	-	-	"Autoind_bind,GerE"
janth_14_00001	29581.BW37_00199	2.44E-40	133	"28QMN@1|root,2ZD3B@2|Bacteria,1P9VE@1224|Proteobacteria,2W5RQ@28216|Betaproteobacteria,4783J@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_14_00002	29581.BW37_00198	6.84E-247	678	"COG4695@1|root,COG4695@2|Bacteria,1MWA5@1224|Proteobacteria,2VNDU@28216|Betaproteobacteria,4723I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage portal protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal
janth_14_00003	29581.BW37_00197	0	1291	"COG4373@1|root,COG4373@2|Bacteria,1MXYV@1224|Proteobacteria,2VJG0@28216|Betaproteobacteria,472BT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Terminase RNaseH-like domain	-	-	-	-	-	-	-	-	-	-	-	-	"Terminase_5,Terminase_6,Terminase_6C"
janth_14_00004	29581.BW37_00196	2.56E-177	495	"2CAV1@1|root,2ZBY8@2|Bacteria,1RAGI@1224|Proteobacteria,2VQQU@28216|Betaproteobacteria,4741V@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage capsid scaffolding protein (GPO) serine peptidase	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPO
janth_14_00005	29581.BW37_00195	1.41E-240	661	"2CCQ9@1|root,2Z7HY@2|Bacteria,1MUWR@1224|Proteobacteria,2VJTE@28216|Betaproteobacteria,472SA@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Phage major capsid protein, P2 family"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_cap_P2
janth_14_00006	29581.BW37_00194	2.85E-153	432	"2DKUP@1|root,30DH1@2|Bacteria,1RDUB@1224|Proteobacteria,2VTDJ@28216|Betaproteobacteria,4746A@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage small terminase subunit	-	-	-	-	-	-	-	-	-	-	-	-	Phage_term_smal
janth_14_00007	29581.BW37_00193	7.45E-102	296	"2CM6Y@1|root,32SDV@2|Bacteria,1N0DS@1224|Proteobacteria,2VUG9@28216|Betaproteobacteria,474PE@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage head completion protein (GPL)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPL
janth_14_00008	29581.BW37_00192	2.97E-41	135	"COG5004@1|root,COG5004@2|Bacteria,1N81H@1224|Proteobacteria,2VWMM@28216|Betaproteobacteria,4756I@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage Tail Protein X	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_X
janth_14_00009	29581.BW37_00191	8.52E-83	244	"2EBIF@1|root,30TYD@2|Bacteria,1Q9C7@1224|Proteobacteria,2WCJ9@28216|Betaproteobacteria,477RM@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_14_00010	29581.BW37_00190	1.53E-120	345	"COG3926@1|root,COG3926@2|Bacteria,1MVXW@1224|Proteobacteria"	1224|Proteobacteria	M	secretion activating protein	-	-	-	-	-	-	-	-	-	-	-	-	"Glyco_hydro_108,PG_binding_3"
janth_14_00011	29581.BW37_00189	9.45E-89	263	"2EIQP@1|root,33CG3@2|Bacteria,1NI9D@1224|Proteobacteria,2WB7T@28216|Betaproteobacteria,4757E@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage Rz lysis protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_lysis
janth_14_00012	29581.BW37_00188	6.80E-110	316	"2CBI4@1|root,32RTF@2|Bacteria,1MZ82@1224|Proteobacteria,2VVJ6@28216|Betaproteobacteria,474KJ@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	P2 phage tail completion protein R (GpR)	-	-	-	-	-	-	-	-	-	-	-	-	P2_Phage_GpR
janth_14_00013	29581.BW37_00187	1.11E-82	247	"COG5005@1|root,COG5005@2|Bacteria,1MZCV@1224|Proteobacteria,2VUUR@28216|Betaproteobacteria,474J8@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage virion morphogenesis family	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_14_00014	29581.BW37_00185	1.98E-134	383	"COG4540@1|root,COG4540@2|Bacteria,1N2WK@1224|Proteobacteria,2VV8T@28216|Betaproteobacteria,474IT@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Type VI secretion system, phage-baseplate injector"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_base_V
janth_14_00015	1005048.CFU_1008	1.89E-50	162	"COG3628@1|root,COG3628@2|Bacteria,1N7WS@1224|Proteobacteria,2VVVK@28216|Betaproteobacteria,474V5@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Gene 25-like lysozyme	gpW	-	-	ko:K06903	-	-	-	-	ko00000	-	-	-	GPW_gp25
janth_14_00016	1149133.ppKF707_3074	5.60E-75	238	"COG3948@1|root,COG3948@2|Bacteria,1MUFF@1224|Proteobacteria,1RNBJ@1236|Gammaproteobacteria,1YIWW@136841|Pseudomonas aeruginosa group"	1236|Gammaproteobacteria	S	Baseplate J-like protein	J	-	-	-	-	-	-	-	-	-	-	-	Baseplate_J
janth_14_00017	118005.AWNK01000003_gene2399	1.49E-106	333	"COG4385@1|root,COG4385@2|Bacteria"	2|Bacteria	T	Tail protein	-	-	-	-	-	-	-	-	-	-	-	-	Tail_P2_I
janth_14_00018	1235790.C805_00376	9.35E-16	75.5	"2EAW6@1|root,334XF@2|Bacteria,1VINA@1239|Firmicutes,24N8I@186801|Clostridia,25YTF@186806|Eubacteriaceae"	186801|Clostridia	S	Phage tail-collar fibre protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF3751
janth_14_00019	118005.AWNK01000003_gene2397	4.09E-75	239	"2C702@1|root,32RI3@2|Bacteria"	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_14_00021	118005.AWNK01000003_gene2395	8.38E-127	375	"COG1262@1|root,COG1262@2|Bacteria"	2|Bacteria	T	PFAM Formylglycine-generating sulfatase enzyme	-	-	-	-	-	-	-	-	-	-	-	-	"DUF1566,FGE-sulfatase,HdeA,TIR_2"
janth_14_00022	29581.BW37_00179	3.03E-259	713	"COG3497@1|root,COG3497@2|Bacteria,1MW1V@1224|Proteobacteria,2VHUW@28216|Betaproteobacteria,47380@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail sheath C-terminal domain	-	-	-	ko:K06907	-	-	-	-	ko00000	-	-	-	"Phage_sheath_1,Phage_sheath_1C"
janth_14_00023	29581.BW37_00178	5.26E-106	307	"COG3498@1|root,COG3498@2|Bacteria,1Q8HB@1224|Proteobacteria,2VS7R@28216|Betaproteobacteria,4743F@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage tail tube protein FII	-	-	-	ko:K06908	-	-	-	-	ko00000	-	-	-	Phage_tube
janth_14_00024	29581.BW37_00177	5.43E-58	180	"2E3XV@1|root,32YUV@2|Bacteria,1N720@1224|Proteobacteria,2VW8H@28216|Betaproteobacteria,474ZY@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	"Phage tail assembly chaperone proteins, E, or 41 or 14"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_7
janth_14_00025	29581.BW37_00175	0	1585	"COG4942@1|root,COG4942@2|Bacteria,1QTW5@1224|Proteobacteria,2WGFW@28216|Betaproteobacteria,4739E@75682|Oxalobacteraceae"	28216|Betaproteobacteria	D	peptidase	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_14_00026	29581.BW37_00174	2.59E-129	369	"COG3499@1|root,COG3499@2|Bacteria,1MZJ7@1224|Proteobacteria,2VU06@28216|Betaproteobacteria,474D1@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage P2 GpU	-	-	-	ko:K06906	-	-	-	-	ko00000	-	-	-	Phage_P2_GpU
janth_14_00027	29581.BW37_00173	2.97E-285	781	"COG3500@1|root,COG3500@2|Bacteria,1MXT8@1224|Proteobacteria,2VN6E@28216|Betaproteobacteria,4731R@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Phage late control gene D protein (GPD)	-	-	-	ko:K06905	-	-	-	-	ko00000	-	-	-	Phage_GPD
janth_14_00029	864073.HFRIS_023212	1.41E-49	162	"COG1396@1|root,COG1396@2|Bacteria,1N81W@1224|Proteobacteria,2VXD2@28216|Betaproteobacteria,477WX@75682|Oxalobacteraceae"	28216|Betaproteobacteria	K	Helix-turn-helix domain	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_14_00030	29581.BW37_00169	5.40E-39	129	"294YY@1|root,301XS@2|Bacteria,1QDG2@1224|Proteobacteria,2W89R@28216|Betaproteobacteria,47874@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_14_00031	29581.BW37_00168	1.06E-57	178	"2EGNF@1|root,33AEK@2|Bacteria,1NGZW@1224|Proteobacteria,2VXY5@28216|Betaproteobacteria,4754B@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Ogr/Delta-like zinc finger	-	-	-	-	-	-	-	-	-	-	-	-	Ogr_Delta
janth_14_00034	29581.BW37_00165	1.15E-75	226	"29MFM@1|root,308DH@2|Bacteria,1PXDW@1224|Proteobacteria,2WCUU@28216|Betaproteobacteria,4788T@75682|Oxalobacteraceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_14_00035	29581.BW37_00164	0	1119	"28HIF@1|root,2Z7TX@2|Bacteria,1MY24@1224|Proteobacteria,2VM3H@28216|Betaproteobacteria,4761Y@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Bacteriophage replication gene A protein (GPA)	-	-	-	-	-	-	-	-	-	-	-	-	Phage_GPA
janth_15_00001	1349767.GJA_3535	1.02E-20	84	"COG3311@1|root,COG3311@2|Bacteria,1NGB9@1224|Proteobacteria"	1224|Proteobacteria	K	Transcriptional regulator	-	-	-	ko:K07733	-	-	-	-	"ko00000,ko03000"	-	-	-	Phage_AlpA
janth_15_00009	33035.JPJF01000043_gene993	5.24E-19	88.6	"COG3646@1|root,COG3646@2|Bacteria,1VFZC@1239|Firmicutes,24AEZ@186801|Clostridia,3Y0MR@572511|Blautia"	186801|Clostridia	S	"Psort location Cytoplasmic, score 8.87"	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_15_00012	1388763.O165_006450	2.51E-08	60.5	"COG1974@1|root,COG1974@2|Bacteria,1RHIM@1224|Proteobacteria,1TB34@1236|Gammaproteobacteria,1YZ5D@136845|Pseudomonas putida group"	1236|Gammaproteobacteria	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	"HTH_3,Peptidase_S24"
janth_15_00015	76114.ebB253	4.00E-11	67.4	"COG4197@1|root,COG4197@2|Bacteria,1PYK4@1224|Proteobacteria,2WDYJ@28216|Betaproteobacteria,2KXNB@206389|Rhodocyclales"	206389|Rhodocyclales	S	"Putative antitoxin of bacterial toxin-antitoxin system, YdaS/YdaT"	-	-	-	-	-	-	-	-	-	-	-	-	YdaS_antitoxin
janth_15_00018	94624.Bpet0969	1.44E-12	74.7	"COG3756@1|root,COG3756@2|Bacteria,1RFD3@1224|Proteobacteria,2VWCR@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Protein of unknown function (DUF1376)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1376
janth_15_00019	395019.Bmul_3854	3.08E-83	253	"28NX5@1|root,2ZBUW@2|Bacteria,1R8Z1@1224|Proteobacteria,2VQ96@28216|Betaproteobacteria,1K77N@119060|Burkholderiaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_15_00022	1349767.GJA_2048	1.34E-31	115	"COG0784@1|root,COG0784@2|Bacteria"	2|Bacteria	T	"Response regulator, receiver"	-	-	-	-	-	-	-	-	-	-	-	-	"HATPase_c,HisKA,PAS_9,Response_reg"
janth_15_00027	1097668.BYI23_B000620	1.52E-52	169	"COG1403@1|root,COG1403@2|Bacteria,1N7SV@1224|Proteobacteria,2VWF6@28216|Betaproteobacteria"	28216|Betaproteobacteria	L	HNH nucleases	-	-	-	ko:K07451	-	-	-	-	"ko00000,ko01000,ko02048"	-	-	-	HNH
janth_15_00028	395019.Bmul_3863	9.30E-43	146	"COG3728@1|root,COG3728@2|Bacteria,1N519@1224|Proteobacteria,2WFZS@28216|Betaproteobacteria,1KDW7@119060|Burkholderiaceae"	28216|Betaproteobacteria	L	Terminase small subunit	-	-	-	ko:K07474	-	-	-	-	ko00000	-	-	-	Terminase_2
janth_15_00029	1097668.BYI23_B000640	1.53E-271	758	"COG4626@1|root,COG4626@2|Bacteria,1MW7K@1224|Proteobacteria,2VNHP@28216|Betaproteobacteria,1K7BW@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Phage Terminase	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_1
janth_15_00030	467481.B0VK31_9CAUD	4.28E-93	294	"4QAYV@10239|Viruses,4QUZ7@35237|dsDNA viruses  no RNA stage,4QPU3@28883|Caudovirales,4QKKX@10699|Siphoviridae"	10699|Siphoviridae	S	Phage portal protein	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_15_00031	467481.B0VK32_9CAUD	8.70E-60	194	"4QAK6@10239|Viruses,4QUP9@35237|dsDNA viruses  no RNA stage,4QPBY@28883|Caudovirales,4QKP8@10699|Siphoviridae"	10699|Siphoviridae	S	peptidase activity	-	"GO:0003674,GO:0003824,GO:0005575,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0016787,GO:0019012,GO:0019538,GO:0043170,GO:0044238,GO:0071704,GO:0140096,GO:1901564"	-	-	-	-	-	-	-	-	-	-	-
janth_15_00032	1248760.ANFZ01000019_gene1794	9.92E-80	260	"COG4653@1|root,COG4653@2|Bacteria,1MWU1@1224|Proteobacteria,2TSSY@28211|Alphaproteobacteria,2K0P2@204457|Sphingomonadales"	204457|Sphingomonadales	S	phage phi-C31 gp36 major capsid-like protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_capsid
janth_15_00038	1120999.JONM01000029_gene3358	8.97E-16	74.3	"COG5614@1|root,COG5614@2|Bacteria,1N9Y5@1224|Proteobacteria,2VVUE@28216|Betaproteobacteria,2KRX2@206351|Neisseriales"	206351|Neisseriales	S	Phage head-tail joining protein	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_15_00039	1120980.JQKH01000002_gene228	2.22E-13	70.9	"2C8R3@1|root,32P8G@2|Bacteria,1RM1F@1224|Proteobacteria,2VTJX@28216|Betaproteobacteria,2KRD5@206351|Neisseriales"	206351|Neisseriales	S	"Bacteriophage HK97-gp10, putative tail-component"	-	-	-	-	-	-	-	-	-	-	-	-	HK97-gp10_like
janth_15_00040	477184.KYC_18255	8.80E-24	95.1	"2EB49@1|root,3354Z@2|Bacteria,1N95Y@1224|Proteobacteria,2WB3B@28216|Betaproteobacteria,3T8HX@506|Alcaligenaceae"	28216|Betaproteobacteria	S	Protein of unknown function (DUF3168)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3168
janth_15_00042	477184.KYC_18245	1.13E-80	246	"COG5492@1|root,COG5492@2|Bacteria,1RDB5@1224|Proteobacteria,2VQXY@28216|Betaproteobacteria"	28216|Betaproteobacteria	N	"Phage tail tube protein, TTP"	-	-	-	-	-	-	-	-	-	-	-	-	Phage_tail_3
janth_15_00043	1005048.CFU_3363	3.20E-31	113	"2BP8W@1|root,32I0F@2|Bacteria,1MYWF@1224|Proteobacteria,2VWSR@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Phage tail assembly chaperone	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TAC_4
janth_15_00044	360910.BAV1472	7.20E-30	109	"2EGMV@1|root,33AE0@2|Bacteria,1NIEM@1224|Proteobacteria,2VXKX@28216|Betaproteobacteria,3T8IW@506|Alcaligenaceae"	28216|Betaproteobacteria	S	"phage protein Ypo2118 SWALL Q8ZEP2 (EMBL AJ414151) (73 aa) fasta scores E() 1.3e-08, 52.05 id in 73 aa"	-	-	-	-	-	-	-	-	-	-	-	-	DUF1799
janth_15_00045	29581.BW37_02252	2.23E-268	838	"COG1196@1|root,COG1511@1|root,COG1196@2|Bacteria,COG1511@2|Bacteria"	2|Bacteria	Q	domain protein	-	-	-	ko:K10953	"ko05110,map05110"	-	-	-	"ko00000,ko00001,ko02042"	-	-	-	"ABC2_membrane_3,Peptidase_C80,RtxA,TMP_2"
janth_15_00046	29581.BW37_02251	4.99E-266	738	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria"	1224|Proteobacteria	G	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_15_00047	1081640.AGFU01000049_gene774	9.55E-30	135	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria,2UBB4@28211|Alphaproteobacteria,2K1J6@204457|Sphingomonadales"	204457|Sphingomonadales	G	Belongs to the glycosyl hydrolase 18 family	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_15_00050	29581.BW37_02246	5.75E-41	158	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_15_00051	29581.BW37_02244	2.22E-69	212	"2EBIF@1|root,335IY@2|Bacteria,1N7ZB@1224|Proteobacteria,2VY3C@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_15_00052	1349767.GJA_1449	4.90E-81	243	"COG3108@1|root,COG3108@2|Bacteria,1PG9K@1224|Proteobacteria,2WCM4@28216|Betaproteobacteria,477VP@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Peptidase M15	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M15_3
janth_15_00053	1331060.RLDS_17075	1.34E-37	129	"2E4R2@1|root,32ZJM@2|Bacteria,1N9RQ@1224|Proteobacteria,2UFU4@28211|Alphaproteobacteria"	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_16_00005	1095769.CAHF01000005_gene1534	5.43E-39	137	"COG2135@1|root,COG2135@2|Bacteria,1RFZU@1224|Proteobacteria,2VQDU@28216|Betaproteobacteria,477BF@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	SOS response associated peptidase (SRAP)	-	-	-	-	-	-	-	-	-	-	-	-	SRAP
janth_16_00010	1005048.CFU_3358	9.94E-46	152	"COG3108@1|root,COG3108@2|Bacteria,1PG9K@1224|Proteobacteria,2WCM4@28216|Betaproteobacteria,477VP@75682|Oxalobacteraceae"	28216|Betaproteobacteria	S	Peptidase M15	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M15_3
janth_16_00013	29581.BW37_02246	8.42E-42	160	"2EM6B@1|root,33EVJ@2|Bacteria,1NGUQ@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_16_00014	1030157.AFMP01000036_gene2723	6.59E-35	153	"COG4733@1|root,COG4733@2|Bacteria,1Q2WW@1224|Proteobacteria,2TUS9@28211|Alphaproteobacteria,2K15Y@204457|Sphingomonadales"	204457|Sphingomonadales	O	"Phage-related protein, tail component"	-	-	-	-	-	-	-	-	-	-	-	-	Phage-tail_3
janth_16_00015	29581.BW37_02251	2.35E-264	734	"COG3325@1|root,COG3325@2|Bacteria,1RKP7@1224|Proteobacteria"	1224|Proteobacteria	G	nuclear chromosome segregation	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_16_00016	29581.BW37_02252	1.14E-265	825	"COG1196@1|root,COG1511@1|root,COG1196@2|Bacteria,COG1511@2|Bacteria"	2|Bacteria	Q	domain protein	-	-	-	ko:K10953	"ko05110,map05110"	-	-	-	"ko00000,ko00001,ko02042"	-	-	-	"ABC2_membrane_3,Peptidase_C80,RtxA,TMP_2"
janth_16_00018	291112.PAU_03104	2.37E-44	154	"2C0CF@1|root,32R6R@2|Bacteria,1QXCD@1224|Proteobacteria,1T37M@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	ORF6N domain	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_16_00019	637911.AM305_07703	1.52E-29	119	"COG3617@1|root,COG3617@2|Bacteria,1N0VX@1224|Proteobacteria,1SACX@1236|Gammaproteobacteria,1Y97V@135625|Pasteurellales"	135625|Pasteurellales	K	"BRO family, N-terminal domain"	-	-	-	-	-	-	-	-	-	-	-	-	"Bro-N,P22_AR_C"
janth_16_00022	218491.ECA2897	7.75E-43	141	"2EC1F@1|root,3360K@2|Bacteria,1MZIJ@1224|Proteobacteria,1SE4G@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Protein of unknown function (DUF3892)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3892
janth_16_00026	29581.BW37_02255	1.59E-215	603	"2DIIY@1|root,303ET@2|Bacteria,1R7AV@1224|Proteobacteria,2W1YE@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_16_00027	582744.Msip34_1621	1.47E-25	100	"2DNVE@1|root,32ZC4@2|Bacteria,1N8IA@1224|Proteobacteria,2VY46@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	"phage protein Ypo2115 SWALL Q8ZEP5 (EMBL AJ414151) (135 aa) fasta scores E() 5.8e-10, 34.58 id in 133 aa, and to Rhizobium loti"	-	-	-	-	-	-	-	-	-	-	-	-	DUF4128
janth_16_00028	1335760.ASTG01000033_gene51	4.33E-38	134	"28RH4@1|root,2ZDW4@2|Bacteria,1RAWH@1224|Proteobacteria,2UWNZ@28211|Alphaproteobacteria"	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_16_00029	257313.BP3373	2.37E-26	102	"2EJ14@1|root,33CSB@2|Bacteria,1NB37@1224|Proteobacteria,2VX0D@28216|Betaproteobacteria,3T8IE@506|Alcaligenaceae"	28216|Betaproteobacteria	S	"protein Mlr8012 SWALL Q984G8 (EMBL AP003013) (130 aa) fasta scores E() 6.8, 26.82 id in 123 aa"	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_16_00030	1304872.JAGC01000009_gene757	1.53E-44	148	"2CZQD@1|root,32T6U@2|Bacteria,1N0VG@1224|Proteobacteria,430WK@68525|delta/epsilon subdivisions,2WW3N@28221|Deltaproteobacteria,2MCNF@213115|Desulfovibrionales"	28221|Deltaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_16_00031	1335760.ASTG01000033_gene49	4.79E-45	152	"2DNTW@1|root,32Z46@2|Bacteria,1N82R@1224|Proteobacteria,2UGUN@28211|Alphaproteobacteria"	28211|Alphaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_16_00032	1265490.JHVY01000003_gene3110	3.78E-13	71.2	"2946N@1|root,2ZRM3@2|Bacteria,1P67E@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_16_00033	1192868.CAIU01000008_gene924	8.47E-168	476	"COG5492@1|root,COG5492@2|Bacteria,1R69J@1224|Proteobacteria,2UA50@28211|Alphaproteobacteria"	28211|Alphaproteobacteria	N	"domain, Protein"	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_16_00034	1192868.CAIU01000008_gene925	9.73E-90	274	"28IY5@1|root,2Z8VY@2|Bacteria,1RC9Z@1224|Proteobacteria"	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_16_00035	196367.JNFG01000010_gene1845	1.74E-32	122	"COG1842@1|root,COG1842@2|Bacteria,1RM3K@1224|Proteobacteria,2VT61@28216|Betaproteobacteria,1K7I2@119060|Burkholderiaceae"	28216|Betaproteobacteria	KT	Lecithin retinol acyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	LRAT
janth_16_00037	93220.LV28_24720	1.73E-196	560	"28IAN@1|root,2Z8D8@2|Bacteria,1NJD6@1224|Proteobacteria,2VN86@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	Domain of unknown function (DUF4055)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4055
janth_16_00038	1286093.C266_14069	5.62E-256	708	"COG1783@1|root,COG1783@2|Bacteria,1MWGP@1224|Proteobacteria,2VJZR@28216|Betaproteobacteria"	28216|Betaproteobacteria	S	"to Bacillus subtilis pbsx phage terminase large subunit xtmB SWALL XTMB_BACSU (SWALL P39786) (433 aa) fasta scores E() 0.2, 21.58 id in 417 aa, and to Yersinia pestis"	-	-	-	-	-	-	-	-	-	-	-	-	"Terminase_6,Terminase_6C"
janth_16_00039	1124983.PFLCHA0_c38130	2.83E-54	175	"COG5556@1|root,COG5556@2|Bacteria,1RDY8@1224|Proteobacteria,1S3ZK@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	S	Uncharacterized conserved protein (DUF2280)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2280
janth_16_00040	95619.PM1_0217740	3.27E-97	288	"28P9A@1|root,2ZC2W@2|Bacteria,1N5EH@1224|Proteobacteria,1RYHU@1236|Gammaproteobacteria"	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_16_00044	395019.Bmul_3855	1.60E-55	177	"2BQRC@1|root,32JMZ@2|Bacteria,1RI9M@1224|Proteobacteria,2VT9U@28216|Betaproteobacteria,1K7VY@119060|Burkholderiaceae"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
janth_16_00046	742159.HMPREF0004_2565	3.84E-89	273	"COG1484@1|root,COG1484@2|Bacteria,1MWQX@1224|Proteobacteria,2VMBN@28216|Betaproteobacteria,3T29U@506|Alcaligenaceae"	1224|Proteobacteria	L	IstB-like ATP binding protein	-	-	-	-	-	-	-	-	-	-	-	-	"IstB_IS21,IstB_IS21_ATP"
janth_16_00047	626418.bglu_1g15470	3.68E-40	151	"COG3756@1|root,COG3756@2|Bacteria,1PR6X@1224|Proteobacteria,2WBZ5@28216|Betaproteobacteria,1KDRS@119060|Burkholderiaceae"	28216|Betaproteobacteria	S	Protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	DUF1376
janth_16_00048	640511.BC1002_6529	4.41E-139	397	"28J67@1|root,2Z91Y@2|Bacteria,1R7RG@1224|Proteobacteria,2VRTM@28216|Betaproteobacteria"	28216|Betaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
